Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Australia,AUS,Total fossil fuels and cement,GCP,CO2,88.1189,90.5039,94.8235,100.9343,108.8758,120.8527,120.2193,129.1442,134.4969,142.1238,147.4798,152.6296,157.3357,170.8276,172.1896,175.7142,174.075,187.6053,201.8206,204.8701,220.5316,230.1334,233.8894,224.7857,236.362,240.9889,239.7233,255.8513,260.8801,277.487,278.1542,279.5285,284.5253,288.8705,293.6966,305.003,311.8861,320.2826,334.076,343.4886,349.6355,357.1324,361.5408,369.2795,382.8209,386.1535,392.3843,399.6248,404.2331,407.065,405.1033,403.8288,406.1509,397.8875,393.9529,401.7931,411.2643,414.3583,416.2838,416.3566,399.9221,391.1874
Austria,AUT,Cement,GCP,CO2,1.3992,1.5228,1.512,1.6354,1.8646,1.9989,2.2244,2.246,2.2498,2.2534,2.377,2.6928,3.0861,3.0183,3.078,2.6722,2.7677,2.6275,2.721,2.5727,2.4801,2.3825,2.24,2.1713,2.1484,1.9821,1.9672,1.9303,2.0149,1.9898,2.0334,2.005,2.105,2.0319,2.1023,1.6313,1.6342,1.7609,1.5987,1.6074,1.7116,1.7199,1.7357,1.7545,1.79,1.7975,1.9541,2.1308,2.133,1.7986,1.6221,1.6657,1.6725,1.6564,1.639,1.7015,1.729,1.7104,1.8267,1.7705,1.8211,1.8211
Austria,AUT,Coal,GCP,CO2,18.0489,17.6605,18.0875,19.5987,18.9373,17.9646,16.845,15.7515,15.3865,15.3278,17.801,15.047,15.6343,15.8541,16.6052,14.5644,14.2685,12.5419,12.8358,14.4362,14.1897,14.6413,14.1284,14.3959,16.8533,16.6565,14.7256,14.7989,14.2859,13.8453,18.1386,18.6993,14.3859,13.2737,13.4565,15.4233,15.0679,16.1557,13.7062,13.8751,15.7526,16.5637,16.7366,18.0226,17.7659,17.8618,17.8653,17.4551,17.0283,12.8328,15.501,15.8194,14.6872,14.9603,13.802,14.373,13.3348,14.0232,12.2952,13.0053,11.3933,12.2692
Austria,AUT,Gas,GCP,CO2,2.9202,3.0888,3.2393,3.3782,3.5214,3.4222,3.6717,3.5174,3.7449,4.672,5.6723,6.5581,7.0825,7.6211,8.2733,8.1084,9.2632,9.4165,9.8018,9.7609,9.2839,8.8192,8.5444,8.6837,9.7199,10.4021,9.2479,9.6327,9.2296,10.0497,11.8363,12.5013,12.5186,13.022,13.6557,14.8991,15.796,15.3004,15.7171,16.1017,15.2661,16.1576,16.0703,17.2681,17.6623,18.7008,17.497,16.4954,17.4361,17.0358,18.7794,17.7311,16.9462,16.3324,14.9468,15.9671,16.737,17.9746,17.0195,17.7926,16.8769,17.8395
Austria,AUT,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10216,0.11116,0.12021,0.1122,0.12771,0.12722,0.071216,0.1207,0.14202,0.17072,0.16472,0.18293,0.16724,0.18402,0.16509,0.16009,0.18044,0.1847,0.16229,0.20493,0.1836,0.1796,0.1836,0.19094,0.16871,0.16171,0.13125,0.13825,0.12725,0.11825,0.10925,0.10925
Austria,AUT,Oil,GCP,CO2,8.4162,9.552,11.0262,12.3367,14.5731,14.7549,16.4676,18.4006,20.9159,22.3852,24.7814,27.7712,30.2683,33.5219,29.3376,28.8687,31.9045,31.4078,31.8678,34.5515,26.0712,29.9898,28.6525,26.4174,25.4924,25.3256,27.7878,31.0121,27.4067,27.8115,28.8994,31.407,30.152,31.2648,30.7138,30.8517,33.777,32.8518,34.6596,32.8328,32.1632,34.4109,36.057,39.0821,39.0999,39.393,38.1323,36.6236,35.4806,34.4155,34.7982,33.2851,32.6424,33.4605,32.4239,32.9988,34.1098,34.5463,34.0851,34.0873,30.7129,31.4626
Austria,AUT,Total fossil fuels and cement,GCP,CO2,30.7845,31.824,33.865,36.9491,38.8964,38.1406,39.2086,39.9156,42.2971,44.6384,50.6317,52.0691,56.0712,60.0155,57.2942,54.2137,58.2038,55.9937,57.2265,61.3213,52.0249,55.8329,53.5653,51.6682,54.214,54.3663,53.7285,57.3739,52.9372,53.6963,62.1452,65.7439,60.2439,60.6706,61.0458,64.0231,67.367,67.2636,66.8983,65.651,66.1498,70.1495,71.9536,77.461,77.6783,79.0781,76.8065,74.1068,73.4819,67.2987,72.0064,69.8931,67.2659,67.7594,64.16,66.3488,67.2107,69.5928,66.5572,67.9362,62.0374,64.6256
Azerbaijan,AZE,Cement,GCP,CO2,0.18078,0.20225,0.22825,0.24327,0.25924,0.2894,0.32021,0.33974,0.35125,0.36091,0.38331,0.40347,0.41912,0.43965,0.46192,0.4892,0.49143,0.49595,0.48897,0.46749,0.46881,0.47388,0.4581,0.47178,0.47615,0.47534,0.48731,0.4915,0.49488,0.49406,0.47797,0.46689,0.37901,0.29411,0.23659,0.10252,0.1203,0.17511,0.11504,0.10421,0.12104,0.30372,0.47169,0.53851,0.72414,0.7425,0.78308,0.81723,0.76999,0.6208,0.6174,0.46509,0.65806,0.72176,0.92452,0.84342,0.72616,0.92892,1.083,1.0965,1.0965,1.0965
Azerbaijan,AZE,Coal,GCP,CO2,0.51574,0.46352,0.42161,0.41552,0.40855,0.4088,0.41227,0.39875,0.37901,0.37445,0.40797,0.40429,0.40895,0.40326,0.3934,0.39882,0.40508,0.40601,0.39308,0.38835,0.41247,0.35519,0.35786,0.35007,0.34362,0.40219,0.4042,0.4012,0.41405,0.41254,0.34252,0.25107,0.065952,0.010992,0.003664,0.014656,0.014658,0.014656,0.0036636,,,,,,,,,0.021981,0.014656,0.014656,0.021984,0.018322,0.014656,0.010992,0.007328,0.010993,0.003664,0.003664,0.003664,0.0036637,0.003674,0.003664
Azerbaijan,AZE,Gas,GCP,CO2,4.3627,5.1686,5.8767,6.8329,7.9246,8.8703,9.5891,10.0703,10.4792,10.9212,10.3397,11.3582,11.7248,12.094,12.4765,13.3967,14.5702,15.4113,15.7399,16.5263,17.3863,17.7082,18.6287,19.704,21.0634,23.7577,24.7397,26.8496,26.8532,27.7655,27.8407,26.6357,22.5996,17.2831,16.6712,13.3076,11.7372,11.0616,10.5987,11.6882,11.4207,16.5759,16.622,17.0543,18.622,18.5325,20.4652,17.5778,20.7382,18.789,17.9683,19.0256,19.8332,19.9358,21.1999,21.9349,21.5077,20.8921,21.2842,24.1216,25.3056,26.0293
Azerbaijan,AZE,Gas flaring,GCP,CO2,,,,,,,,,,,,0.2064,0.19372,0.22481,0.24015,0.26248,0.2883,0.30702,0.32126,0.1719,0.17381,0.16407,0.16231,0.15736,0.15317,0.16781,0.14684,0.13468,0.29619,0.28882,0.19106,0.17774,1.9053,,,,,,,,,0.63387,1.2606,0.33346,,0.37373,4.8837,0.58617,3.3196,3.1913,3.3306,3.2027,0.62687,0.82109,0.58348,0.36194,0.351,0.28443,0.3703,0.41873,0.25404,0.25282
Azerbaijan,AZE,Oil,GCP,CO2,14.0499,13.8922,14.2002,14.7572,15.0876,15.5598,16.2216,16.9636,17.3611,18.111,20.1687,20.8633,22.2377,23.3185,24.3176,25.2956,25.6252,26.1723,27.3303,27.09,27.9529,26.8388,26.7955,26.3889,25.4631,26.4084,27.5564,22.6799,23.5088,22.5987,22.4736,22.4256,31.2246,30.8179,25.0324,19.8845,19.3702,18.5508,20.9483,16.7775,17.9646,11.2778,11.2865,12.6973,12.7309,14.6377,12.9767,11.4559,10.6073,9.2406,8.6947,10.264,11.6405,12.0656,11.6332,11.5317,12.1388,12.4979,11.8347,12.0974,10.8482,11.1105
Azerbaijan,AZE,Total fossil fuels and cement,GCP,CO2,19.1092,19.7265,20.7267,22.2489,23.68,25.1284,26.5433,27.7723,28.5706,29.7676,31.2997,33.2356,34.9843,36.4802,37.8895,39.8427,41.3802,42.7926,44.2736,44.644,46.3942,45.5401,46.4024,47.0721,47.4995,51.2114,53.3344,50.5568,51.5671,51.5596,51.3258,49.957,56.1744,48.4061,41.9439,33.3093,31.2423,29.8022,31.6658,28.5698,29.5063,28.7913,29.6408,30.6236,32.0771,34.2864,39.1086,30.4591,35.4498,31.8564,30.6329,32.9757,32.7733,33.5552,34.3484,34.6829,34.7273,34.607,34.5758,37.7379,37.508,38.4928
Bahrain,BHR,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066038,0.065226,0.061761,0.062135,0.090454,0.091818,0.091127,0.079181,0.076581,0.068075,0.090323,0.060783,0.034404,0.033725,0.024877,0.047007,0.14242,0.13936,0.14118,0.14484,0.15681,0.25167,0.43023,0.46003,0.46947,0.45276,0.45404,0.36672,0.48547,0.5204,0.55882,0.6147,0.6147,0.6147
Bahrain,BHR,Coal,GCP,CO2,,,,,,,,,,,,0.03664,,0.03664,,,,,,0.080572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Gas,GCP,CO2,,,,0.095264,0.095483,0.095264,0.11358,0.11358,0.51662,0.59357,0.67146,0.97829,2.1691,3.0741,3.7897,3.9901,4.1806,4.5397,4.9844,5.391,5.5949,5.6462,6.2105,6.5586,6.8077,8.2403,9.3762,8.9849,9.5989,10.0027,10.4534,9.9368,9.9401,12.5089,12.2524,13.0438,13.451,14.4942,15.2752,15.8285,16.1436,11.9483,12.5822,12.9771,13.4945,14.2933,15.5464,20.8665,22.9696,24.1751,24.5311,24.285,24.3916,26.1793,28.352,28.2384,27.1722,27.9893,28.407,33.1299,33.0799,34.5959
Bahrain,BHR,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10011,0.15813,0.082118,0.076892,0.19018,0.24746,0.14267,0.32082,0.44398,0.25517
Bahrain,BHR,Oil,GCP,CO2,0.57525,1.7697,1.5902,1.0992,1.502,1.1322,0.53494,0.89035,0.58624,0.67784,1.919,2.0225,1.5096,2.4072,1.6111,1.7587,2.3889,2.9239,2.776,2.6552,2.2863,2.8726,3.62,1.6635,2.3926,1.9456,1.6268,2.4358,2.4776,1.6488,1.8906,1.8576,0.843,2.0079,2.4109,1.6635,2.0623,2.7266,3.0008,2.0995,2.6161,2.0958,3.261,3.7454,4.2466,5.3714,3.7336,5.7598,6.5549,3.6713,4.1142,3.7226,2.1578,4.3675,2.0115,3.7776,3.7116,4.078,3.6787,3.7483,3.4642,3.5503
Bahrain,BHR,Total fossil fuels and cement,GCP,CO2,0.57525,1.7697,1.5902,1.1945,1.5975,1.2274,0.64853,1.0039,1.1029,1.2714,2.5904,3.0375,3.6787,5.518,5.4007,5.7488,6.5696,7.4636,7.7604,8.1268,7.8813,8.5188,9.8305,8.222,9.2003,10.1859,11.003,11.4207,12.1426,11.7167,12.4058,11.8566,10.8736,14.6086,14.7545,14.7865,15.59,17.2889,18.3664,17.9887,18.7941,14.0778,15.868,16.7695,17.8835,19.8041,19.4211,26.7711,29.6813,28.0981,29.0754,28.4676,27.119,31.1577,30.8997,32.4596,31.5595,32.8352,32.7871,37.8137,37.6027,39.0161
Bangladesh,BGD,Cement,GCP,CO2,0.0048021,0.0051325,0.0057802,0.0061409,0.0063539,0.0069862,0.0074748,0.0082645,0.0098101,0.011133,0.010884,0.011288,0.010465,0.013662,0.040143,0.075203,0.067176,0.1312,0.14034,0.13103,0.13357,0.13311,0.12136,0.11283,0.096696,0.083806,0.098703,0.10058,0.097513,0.096699,0.099731,0.078655,0.075376,0.073201,0.071755,0.068978,0.15368,0.22946,0.26858,0.43092,0.7044,0.93515,0.88463,0.83504,0.78545,0.75058,0.7,0.682,0.699,0.699,0.68,0.695,0.675,0.74272,0.75246,1.0623,1.1066,1.1951,1.3323,1.4739,1.4739,1.4739
Bangladesh,BGD,Coal,GCP,CO2,0.72592,0.71453,0.76322,0.81516,0.80001,0.75323,0.64356,0.63323,0.68232,0.64959,0.61514,0.5516,0.35541,0.46166,0.41069,0.47266,0.4473,0.50197,0.42136,0.35907,0.44679,0.46533,0.56768,0.30411,0.11725,0.1868,0.28213,0.44334,0.38106,0.10259,1.0696,0.34075,0.32243,0.12091,0.098949,1.2201,0.67784,1.2272,0.3518,0.17587,1.2531,1.33,1.3299,1.3667,1.4508,1.6047,1.81,2.2094,2.4695,3.0155,3.0739,2.8359,3.4222,3.7481,3.5066,8.6067,6.0749,7.1518,8.1784,15.0035,16.9482,14.8528
Bangladesh,BGD,Gas,GCP,CO2,0.13149,0.15945,0.1972,0.24444,0.30881,0.36383,0.40651,0.47494,0.52946,0.67314,0.55987,0.59605,0.71448,1.1432,1.3824,0.96363,1.4116,1.5792,1.6744,1.9163,2.2157,2.4402,3.1643,3.5211,4.4664,5.0838,5.7342,5.9284,6.9982,7.4159,7.5752,9.0574,9.607,10.3911,11.4744,13.0292,13.4982,13.2616,14.3248,15.616,16.88,18.9026,19.886,21.3904,23.0883,24.7224,28.2568,29.5795,32.2249,35.4419,39.3965,39.6262,41.7146,43.3318,45.9342,48.7422,53.5494,53.6644,53.3793,58.3728,56.4518,58.7433
Bangladesh,BGD,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016488,0.017315,0.030362,0.057359,0.026282,0.012182,0.01895,0.02664,0.027899,0.048748
Bangladesh,BGD,Oil,GCP,CO2,1.3497,1.4113,1.5506,1.8275,1.8594,1.9973,2.1188,2.2547,2.6441,2.4155,2.6173,2.4469,2.4256,2.9312,2.8198,3.3452,3.6297,3.5724,3.7483,4.2063,4.8012,4.8475,4.6989,4.2502,4.3968,4.8347,5.2908,5.3275,6.0016,5.7671,5.3371,5.2652,5.3751,5.4777,5.8929,6.7234,7.1631,8.4076,8.2526,8.8522,7.6871,9.8672,9.8807,9.8672,10.6209,10.599,10.9224,10.1713,9.9075,9.9917,10.8411,13.3992,14.8795,13.9591,15.7853,14.689,15.4364,18.7076,19.5849,16.7805,15.9235,18.0571
Bangladesh,BGD,Total fossil fuels and cement,GCP,CO2,2.2119,2.2904,2.5168,2.8932,2.9746,3.1213,3.1763,3.3711,3.8657,3.7493,3.8032,3.6058,3.5059,4.5497,4.6531,4.8567,5.5558,5.7848,5.9844,6.6126,7.5972,7.8861,8.5523,8.1883,9.0772,10.1892,11.4058,11.7997,13.4784,13.3824,14.0816,14.742,15.3799,16.0629,17.538,21.0417,21.4928,23.1259,23.1978,25.075,26.5246,31.0349,31.9812,33.4593,35.9454,37.6766,41.6892,42.6421,45.3009,49.1481,53.9916,56.5563,60.7078,61.799,66.009,73.1576,76.1935,80.7312,82.4937,91.6574,90.8253,93.1759
Barbados,BRB,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,0.07318,0.10925,0.098335,0.1016,0.091075,0.10566,0.099122,0.099135,0.086755,0.03074,0.038678,0.037195,0.053072,0.08582,0.1285,0.12554,0.133,0.124,0.148,0.153,0.152,0.154,0.152,0.15,0.143,0.113,0.101,0.098354,0.077624,0.070568,0.070568,0.070568,0.070568,0.070568,0.070568,0.070568,0.070568,0.070568
Barbados,BRB,Coal,GCP,CO2,0.003664,0.0035961,0.0036131,,,,0.003664,0.0036246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,Gas,GCP,CO2,0.003664,0.0071923,0.0072262,0.007328,0.0071814,0.007328,0.007328,0.0072492,0.0072674,0.0072725,0.0072659,0.0072729,0.003664,0.007328,0.003664,0.003664,0.0073789,0.0073738,0.01832,0.022119,0.025648,0.014656,0.018216,0.021867,0.03682,0.047632,0.051296,0.043798,0.051296,0.05496,0.051296,0.043968,0.03664,0.036763,0.03664,0.032976,0.029312,0.03664,0.032976,0.043968,0.03664,0.029404,0.029312,0.029225,0.029312,0.029312,0.03664,0.03664,0.032976,0.0329,0.029312,0.032896,0.036547,0.043968,0.040304,0.040304,0.040304,0.043968,0.055118,0.047632,0.044253,0.057667
Barbados,BRB,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036531,0.003664,0.003664,0.003664,,0.003664,0.0036555,0.003664,0.0036551,0.0036547,0.003664,0.029312,0.03664,0.032976,0.025648,0.018373,0.01832,0.01832,0.01832
Barbados,BRB,Oil,GCP,CO2,0.16488,0.1834,0.2493,0.1832,0.17235,0.19786,0.25648,0.32621,0.43241,0.47271,0.42142,0.47638,0.4983,0.47266,0.48731,0.56426,0.5239,0.58253,0.61189,0.57878,0.64853,0.67051,0.62665,0.6633,0.63699,0.68883,0.76578,0.79566,0.80242,0.82806,0.91966,1.0589,0.85005,1.033,0.66318,0.73646,0.74013,0.76578,0.93798,0.99294,0.98195,1.0328,1.0223,1.0594,1.0845,1.1322,1.1505,1.1761,1.4326,1.4476,1.33,1.3816,1.3413,1.319,1.1615,1.1578,1.1798,1.0662,1.1428,1.0406,0.88845,0.97875
Barbados,BRB,Total fossil fuels and cement,GCP,CO2,0.17221,0.19419,0.26014,0.19053,0.17954,0.20518,0.26747,0.33709,0.43968,0.47998,0.42869,0.48365,0.50197,0.47998,0.49098,0.56792,0.53128,0.5899,0.63021,0.6009,0.67418,0.68517,0.64486,0.68517,0.747,0.84571,0.91541,0.94105,0.94479,0.98869,1.0701,1.202,0.97344,1.1005,0.7385,0.80664,0.82251,0.88824,1.0995,1.1625,1.1516,1.1862,1.1996,1.2453,1.2695,1.3192,1.3428,1.3628,1.6123,1.5971,1.464,1.5165,1.4591,1.4372,1.3017,1.3053,1.3237,1.2064,1.2868,1.1771,1.0216,1.1253
Belarus,BLR,Cement,GCP,CO2,0.51909,0.58074,0.65541,0.69855,0.7444,0.83098,0.91947,0.97553,1.0086,1.0363,1.1007,1.1439,1.1728,1.2139,1.2581,1.3138,1.3009,1.2936,1.2562,1.1824,1.1669,1.1603,1.1028,1.1161,1.1064,1.0843,1.0906,1.0786,1.0642,1.0404,0.98487,0.94679,0.90818,0.85404,0.62974,0.56261,0.63707,0.82539,0.91385,0.88525,0.86191,0.82217,0.98157,1.1638,1.3006,1.4663,1.5717,1.617,1.8081,1.8737,1.9702,1.9661,2.1891,2.3702,2.6532,2.2694,2.2061,2.2272,2.1633,2.2761,2.3024,2.3024
Belarus,BLR,Coal,GCP,CO2,8.3161,7.8637,7.4496,7.5874,7.7322,7.9328,8.1121,7.9326,7.6402,7.5929,7.955,8.0341,8.1059,8.0079,7.8391,8.0267,8.2972,8.4052,8.1418,8.1725,8.7054,7.6824,7.8499,7.8426,7.9286,9.4396,10.3781,10.0156,11.0739,10.8315,10.1918,9.8718,8.734,7.6627,6.3115,5.8894,5.8433,5.0304,4.7769,4.112,4.1981,3.7347,3.2273,3.1417,2.9699,2.9629,2.892,2.7929,2.6277,2.6771,2.9006,2.9751,5.0043,4.8379,4.6343,4.0941,3.6916,3.8823,3.9628,4.0996,3.7775,3.2818
Belarus,BLR,Gas,GCP,CO2,1.9528,2.4341,2.8824,3.4635,4.1634,4.7782,5.2377,5.5613,5.864,6.1474,5.5967,6.2657,6.4513,6.6668,6.9015,7.4847,8.2846,8.8566,9.0502,9.6543,10.1863,10.6321,11.3435,12.2539,13.4914,15.4788,14.7847,18.3379,21.5048,22.2876,26.589,25.3843,33.0902,30.0498,26.7654,24.3404,26.2299,30.2129,29.595,30.6927,31.3372,31.6483,31.9991,33.5999,36.3539,36.9765,37.4193,37.8678,38.6347,31.82,39.5526,37.378,36.8165,36.8997,36.5937,33.9566,33.8849,34.6491,36.7505,36.6279,33.6328,36.0525
Belarus,BLR,Gas flaring,GCP,CO2,,,,,,,,,,,,0.46791,0.43803,0.50928,0.54589,0.60265,0.67366,0.72507,0.7591,0.41268,0.41849,0.40482,0.40615,0.40215,0.40318,0.44929,0.39315,0.36058,0.79302,0.7733,0.0071826,0.0068667,0.0069149,0.0067357,0.0065412,0.0062922,0.0061674,0.0062465,0.0062501,0.0063333,0.0063998,0.0064188,0.0064436,0.0064878,0.0065763,0.0066012,0.0066202,0.006556,0.0065486,0.0061587,0.0064876,0.0062946,0.0062603,0.0062317,0.006188,0.0060996,0.0060627,0.006106,0.0062841,0.0063333,0.0062324,0.0062324
Belarus,BLR,Oil,GCP,CO2,29.4329,30.6194,32.597,35.0085,37.0978,39.227,41.4681,43.8437,45.4677,47.711,51.0926,53.8643,57.2652,60.1601,62.9546,66.142,68.1914,70.392,73.5453,74.0647,76.6468,75.4158,76.3628,76.8069,76.3301,80.525,94.7579,81.9622,80.3569,74.1773,66.9444,64.549,47.7165,39.4511,32.5825,28.6073,27.5111,23.729,23.0205,20.8235,17.2091,16.4393,16.1294,15.5447,15.8734,15.957,17.9402,16.0071,17.9112,22.4856,16.3263,17.4205,17.0885,18.7044,18.3837,17.178,17.3132,17.3445,18.1779,18.0365,17.9002,16.9865
Belarus,BLR,Total fossil fuels and cement,GCP,CO2,40.2209,41.498,43.5844,46.7579,49.7378,52.769,55.7374,58.3132,59.9805,62.4876,65.7449,69.7759,73.4332,76.558,79.4992,83.5698,86.7478,89.6724,92.7526,93.4865,97.1239,95.2953,97.0652,98.4217,99.2597,106.977,121.4044,111.7549,114.7927,109.11,108.3451,104.0717,93.483,80.5618,67.8794,60.9056,61.7348,61.5884,60.0734,57.9655,54.906,54.003,53.8441,55.088,58.2535,59.3103,61.7436,60.2181,62.8364,60.5777,62.4451,61.3076,62.5453,64.1256,63.6489,58.7989,58.1345,59.2623,62.0943,62.0395,58.592,59.6025
Belgium,BEL,Cement,GCP,CO2,2.1698,2.3514,2.3658,2.3259,2.8893,2.9183,2.8637,2.8747,2.8384,3.1,3.3254,3.397,3.442,3.3898,3.5628,3.2523,3.5151,3.6018,3.4803,3.5077,3.3716,2.9877,2.7962,2.5047,2.4735,2.3761,2.4457,2.3931,2.6833,2.7676,2.8238,2.8805,3.0886,3.0823,3.1787,3.2553,3.0088,3.1619,3.1748,3.1132,3.2703,2.9574,2.9932,2.9335,2.837,2.934,3.112,3.0874,3.0325,2.7952,2.5825,2.7616,2.6426,2.5414,2.643,2.3481,2.4358,2.2914,2.5344,2.8193,2.6343,2.6343
Belgium,BEL,Coal,GCP,CO2,67.9076,66.9889,68.5399,71.2806,65.0213,61.8373,58.1896,56.8726,58.4664,55.8853,48.9987,40.4066,42.1299,45.2382,48.4577,38.4793,41.264,38.8299,43.6492,47.1044,47.157,46.2104,45.6329,36.6327,42.0078,40.7107,36.0598,36.4544,33.125,40.0672,41.3935,40.1221,38.1185,36.5618,38.0128,36.9554,34.2034,31.9157,33.2138,28.9313,31.6716,28.2898,28.6366,27.7661,28.2519,26.1959,25.3374,23.1582,23.259,15.1624,17.5262,16.689,15.0781,15.3316,14.7955,14.4381,13.5435,13.3081,13.3669,13.1922,10.6513,11.0159
Belgium,BEL,Gas,GCP,CO2,0.062291,0.069616,0.076941,0.069614,0.07328,0.095264,0.20151,0.92699,2.3926,4.9536,7.8373,10.8161,13.5975,16.3813,19.1522,18.6534,19.9138,19.6714,19.5035,21.3135,20.3907,18.8073,15.5249,16.2938,16.8141,16.7701,13.483,15.0962,14.9009,16.5582,19.8465,21.6168,22.2041,23.2116,23.696,26.3048,29.2133,27.7398,30.8655,33.0346,33.1991,32.9374,33.2557,34.992,34.9827,35.6414,35.3884,35.6373,35.6902,36.482,40.3485,34.5792,34.9182,35.2795,31.0037,33.8206,34.3753,35.0303,36.0982,36.1992,35.8564,35.7772
Belgium,BEL,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084904,0.083542,0.083737,0.083942,0.084182,0.084417,0.092727,0.093464,0.10021,0.11013,0.16542,0.14775,0.15304,0.11144,0.10244,0.10442,0.13072,0.11494,0.11668,0.11729,0.10319,0.093232,0.092581,0.093725,0.075679,0.088261,0.078277,0.09894,0.12125,0.1161,0.10145,0.10145
Belgium,BEL,Oil,GCP,CO2,20.7684,23.2884,27.0356,32.0003,35.5701,40.4799,43.8419,46.6867,54.7402,59.5529,65.3291,66.7508,71.4683,73.6298,63.7773,61.438,64.9847,64.0962,68.8172,67.8609,63.9165,55.5682,53.148,45.7707,43.6712,44.1475,50.3782,48.645,49.0335,47.3991,53.4867,56.1815,56.6168,56.1123,57.3699,56.7374,60.54,58.6067,60.3284,56.9649,55.7323,59.0545,59.08,59.7839,59.7617,58.0855,57.1148,55.7903,55.359,51.2194,51.8221,48.6032,47.5141,47.3204,46.2615,48.198,47.0935,46.3331,45.714,45.2431,39.4983,44.5672
Belgium,BEL,Total fossil fuels and cement,GCP,CO2,90.9081,92.6983,98.0183,105.6764,103.554,105.3308,105.0967,107.361,118.4376,123.4918,125.4905,121.3705,130.6377,138.6392,134.9501,121.823,129.6776,126.1993,135.4503,139.7865,134.8358,123.5736,117.1019,101.2018,104.9665,104.0045,102.3668,102.5887,99.7428,106.7921,120.2926,123.3624,122.4881,121.4227,124.7953,125.9331,129.475,123.9835,130.2124,124.7041,126.7195,126.0638,126.8605,128.2456,128.7789,125.6364,123.8804,120.477,120.1756,107.7324,114.5579,105.0201,102.3556,102.6664,96.887,101.0617,99.6016,99.1263,99.8736,99.4326,90.368,95.7223
Belize,BLZ,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011067,0.010992,0.007328,0.003664,0.0036929,0.003664,0.0036857,0.003664,0.003664,,,
Belize,BLZ,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014476,0.004794
Belize,BLZ,Oil,GCP,CO2,0.043968,0.03664,0.069616,0.062288,0.084272,0.084272,0.080608,0.12091,0.10259,0.13557,0.12091,0.1429,0.15755,0.14656,0.15389,0.17587,0.17587,0.19786,0.21618,0.20885,0.19053,0.1832,0.17221,0.17221,0.17221,0.19053,0.20518,0.22717,0.24915,0.30045,0.31144,0.4067,0.35541,0.37739,0.37373,0.37739,0.30778,0.38838,0.37006,0.34808,0.39571,0.44701,0.43235,0.43235,0.39205,0.42136,0.44334,0.47632,0.43602,0.51662,0.52754,0.54227,0.44334,0.43602,0.4653,0.63754,0.61919,0.61189,0.6009,0.70715,0.61323,0.68453
Belize,BLZ,Total fossil fuels and cement,GCP,CO2,0.043968,0.03664,0.069616,0.062288,0.084272,0.084272,0.080608,0.12091,0.10259,0.13557,0.12091,0.1429,0.15755,0.14656,0.15389,0.17587,0.17587,0.19786,0.21618,0.20885,0.19053,0.1832,0.17221,0.17221,0.17221,0.19053,0.20518,0.22717,0.24915,0.30045,0.31144,0.4067,0.35541,0.37739,0.37373,0.37739,0.30778,0.38838,0.37006,0.34808,0.39571,0.44701,0.43235,0.43235,0.39205,0.42136,0.44334,0.47632,0.43602,0.51662,0.53861,0.55326,0.45067,0.43968,0.46899,0.6412,0.62288,0.61555,0.60456,0.70715,0.61467,0.68932
Benin,BEN,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,0.1061,0.10516,0.10912,0.1003,0.096552,0.092805,0.089059,0.085312,0.053714,0.064532,0.073714,0.073714,0.073714,0.078286,0.065143,0.080571,0.066286,0.077143,,,,,0.15714,0.16629,0.212,0.22171,0.22571,0.212,0.18171,0.22343,0.24229,0.23314,0.23657,0.21314,0.216,0.21429,0.21025,0.21289,0.39229,0.38764,0.38764,0.38764
Benin,BEN,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18686,0.10999,0.21251,0.20162,,0.27114,0.24589,0.28435
